,caderaIzq_x,caderaIzq_y,caderaIzq_z,caderaDer_x,caderaDer_y,caderaDer_z,rodillaIzq_x,rodillaIzq_y,rodillaIzq_z,rodillaDer_x,rodillaDer_y,rodillaDer_z,pieIzq_x,pieIzq_y,pieIzq_z,pieDer_x,pieDer_y,pieDer_z
73,60.41412554207835,16.164465240188548,747.6073256004819,-58.82834868379189,39.60265977208508,763.7338923369352,36.17367911041717,-1.2771834859306068,436.5978081725852,-26.376099903126544,-101.21921340105148,432.3450586568632,17.98474366721382,83.9394278640574,102.791638586201,-17.558292916405904,-229.06599508373807,138.77093677916963
74,63.612659129092265,22.130175767141964,744.7222773315605,-58.815345299424,39.10752337183396,761.4569084892057,34.03742016734523,-2.764334550037006,436.6281086695853,-25.21107007721325,-99.3588142510663,430.89302728191245,18.2048382244503,83.63556767681214,103.95523834642503,-15.549915780431633,-229.820872729564,137.94824368097653
75,65.2958982419124,17.506177014241388,744.3279621517628,-63.73981979117608,32.21952763353664,761.7891534335929,32.896895213117205,-3.7591993225368574,436.7441173093877,-23.58693142041298,-101.57640790146296,430.2812964747636,17.010375329104875,85.45636405431051,103.3724474894508,-14.094333968357034,-230.2622743801724,136.57739483556497
76,65.01329810382802,22.07132429264783,741.8824777862529,-64.51136086879998,38.16884399626417,760.3650871131044,32.376755559206515,-9.42622600219542,433.8863623338468,-23.01120253193525,-99.06583369034986,429.0112802600463,16.528962467667128,89.50422882488678,100.59243529792616,-11.727319323273662,-230.2279777057526,135.07813057963222
77,67.79098808482536,12.282713161089418,739.8224880171003,-60.24173728328577,32.91254266649224,758.6445860711292,30.80672320034753,-10.72136757618486,440.3217422432898,-20.30828238876749,-100.06906620033274,430.8769542266469,16.134210420032673,86.27081202511147,101.96954124123606,-10.445688019113987,-228.23521225409627,134.4276016616621
78,70.27071700442383,16.936886559779026,740.4223177927386,-58.20615646169662,30.382427766965836,757.2974400955903,28.72075420895098,-8.3282607006132,438.1372172734243,-19.60860128385687,-101.90046189022932,432.1812928143021,15.95366251584592,87.63180209642337,102.41937984101271,-9.696190737789353,-230.03995267622665,135.25693061414137
79,67.98176970342669,19.786297340487778,741.7600261811502,-59.28929346360337,34.989039943462075,759.8660178444741,30.802802982998852,-6.507254732387622,438.6954959121348,-21.45108249582624,-101.6085865328237,434.2899411323408,15.46358044711323,88.82744311110619,101.3348137547931,-11.847607564697682,-230.9423566059592,136.50282865260718
80,68.54356989872923,22.160101351893303,742.3967695630124,-60.98306197260459,39.35393792982888,760.5105971862558,31.60180176162632,-4.445995095696972,438.1604719935655,-23.577898473267357,-100.34580569479212,434.7817589112435,16.3568850856379,89.99591695038336,101.73289102522894,-14.532896492952318,-230.0220389180701,137.76785334664925
81,71.65322548882591,28.410137726697883,740.9956331467347,-59.41045236861822,36.40011975268399,761.840739276613,29.969447266202536,-4.856615098075338,435.1632568325002,-23.466833004578945,-100.8084597847002,435.42067920389167,16.551395579676125,89.46328611503873,102.22629399286988,-16.594429677467843,-229.5371344293259,138.87691820890825
82,65.81765698373735,19.095773332941235,739.3889542655398,-58.04189131795738,36.88801079162431,759.6608756652689,27.40038770949417,-4.028700308036463,435.7322451582025,-24.100891699426622,-100.35488592007056,433.7123463481963,15.060263593099537,89.09026175905427,101.71571995543904,-14.866390104080011,-227.75741403562776,136.73252356113323
83,65.24062907232792,25.328992187925223,739.0305330736885,-56.11914224459221,33.39537986827068,757.3951848488757,26.48293288019533,-2.8130690265220863,432.9098447414901,-18.902781126340784,-106.29518838329186,434.76060003692766,15.335567645272562,87.46371276533384,101.52986276461084,-13.957139694518418,-228.7959385021456,136.38693613673814
84,68.49052543925399,21.05078536547552,740.0707848252831,-58.03478751766494,42.247662868113366,757.9940655060316,28.906308426981298,-2.279254227509597,438.0065920279061,-19.847074837763643,-101.79965310381772,433.4552745991049,16.2790908390718,88.8463083408923,100.46400797965435,-14.887227747261846,-228.6101256294,137.06387988047652
