,caderaIzq_fx,caderaDer_fx,rodillaIzq_fx,rodillaDer_fx,pieIzq_fx,pieDer_fx,caderaIzq_fy,caderaDer_fy,rodillaIzq_fy,rodillaDer_fy,pieIzq_fy,pieDer_fy,caderaIzq_fz,caderaDer_fz,rodillaIzq_fz,rodillaDer_fz,pieIzq_fz,pieDer_fz
17,-39.05097373034531,-149.67824356383196,-44.5550408687551,-105.8318917274341,-39.54404855296462,-79.86971441391853,33.62307438172805,20.81370965021527,14.599947848883078,-9.018891569739464,48.443567306414884,30.781881463139992,771.1815844811072,787.0305357242793,457.9937713825131,468.00927884878723,110.2686820158894,118.83499444546048
18,-38.946888106299475,-149.56396972295684,-44.47917395482847,-105.78022898974427,-39.50828282755298,-79.90096788374986,33.453558943294524,20.662797601631883,14.577834747031222,-8.954474171373436,48.49619884627746,30.733221121381735,771.1682008979474,787.0452567581812,458.0461497114627,468.0685161365218,110.28147614801782,118.82750247976746
19,-38.812929298739284,-149.44059608146694,-44.404327899854515,-105.74922181644256,-39.48329314443188,-79.93512125845965,33.29227615067591,20.498773563628795,14.555127518034672,-8.878117624103497,48.54668912436366,30.67711720142508,771.145913362976,787.0496773751619,458.12164568017795,468.144516249179,110.30001578235924,118.82561166307403
20,-38.6424541793267,-149.3078886890003,-44.32870454349245,-105.74231608385385,-39.47064180677801,-79.97130899982363,33.149127727850775,20.32300891005523,14.528155567534867,-8.795473848463438,48.59712584657288,30.61732146119876,771.1126765452851,787.0421854227947,458.21863048599926,468.23831337863516,110.3226064889601,118.82718830796473
21,-38.43068101953634,-149.16552657860294,-44.250690371738486,-105.76099386100907,-39.47128307168568,-80.00870380313341,33.03218039667716,20.13733204440067,14.494079566163583,-8.711631531904745,48.64873826724361,30.556817884246936,771.0668783296206,787.0215418016118,458.3344248499141,468.3488910073343,110.3480903464574,118.83031646567045
22,-38.18027369009341,-149.01284071695378,-44.16941045593695,-105.79888198776257,-39.48373901191972,-80.04663129774411,32.94216087053119,19.945399488715616,14.453385244513965,-8.629426429549662,48.69932183447076,30.495519356575507,771.0086394633436,786.9879996239821,458.46214758749966,468.4670297799905,110.37745546785027,118.83395114200731
23,-37.89575746153577,-148.84907505413983,-44.0841745137692,-105.84764349667452,-39.50592365416258,-80.08445534652674,32.87796086066845,19.751324794690838,14.407389598169496,-8.551131063438133,48.74581354478832,30.43257098980583,770.9385139094692,786.9421850552334,458.59386703798,468.5814596318856,110.41222647472841,118.83726508143768
24,-37.581657604401265,-148.67347354024824,-43.994292262916574,-105.8989414203052,-39.535751025096715,-80.12153981235231,32.83847207834458,19.55922151401709,14.357409622713657,-8.479017955610097,48.7851503947303,30.367117895559232,770.8570556310123,786.8847242606936,458.7216515405796,468.68091049830105,110.45392798868153,118.83943102842402
25,-37.24249938922775,-148.48528012536607,-43.89907342106044,-105.94443879121482,-39.571135151404604,-80.15724855809181,32.82258623481517,19.373203198385138,14.30476231372993,-8.415359628105493,48.814269380830716,30.298305185457068,770.7648185909882,786.8162434056909,458.83756943452266,468.75411231451864,110.50408463129929,118.83962172742875
26,-36.88280808655308,-148.2837387595804,-43.79782770588214,-105.97579864196359,-39.60999005976869,-80.19094544661625,32.82919504133581,19.197383399485748,14.250764666801798,-8.36242860296426,48.830107499623544,30.225277971120672,770.6623567524117,786.7373686555528,458.93368905903355,468.7897950158199,110.56422102417142,118.83700992291426
